demand_id,vehicle_id,vehicle_no,depot,request_time,assigned_time,pickup_time,dropoff_time,call_waiting_time,pickup_waiting_time,service_travel_time,total_trip_time,work_start,work_end,actual_work_hours,pickup_node_id,dropoff_node_id,pickup_x,pickup_y,dropoff_x,dropoff_y,pickup_depot_name,dropoff_depot_name
CL0000033709_june23_027,27,70보5604,동탄차고지,07:37:56,07:38:18,08:01:20,10:40:13,0.36666666666666664,23.033333333333335,158.88333333333333,182.28333333333333,06:00:00,15:00:00,8.0,196971.0,353371.0,126.87114553843712,37.23594292369981,127.12537977416154,37.40973793809251,봉담차고지,
CL0000038230_june23_089,25,70보5616,동탄차고지,10:15:39,10:15:39,10:24:16,10:48:50,0.0,8.616666666666667,24.566666666666666,33.18333333333333,10:00:00,19:00:00,8.0,613324.0,331148.0,127.10476699328352,37.18155892719098,127.0796456964893,37.21713985119504,동탄차고지,동탄차고지
CL0000021575_june23_097,34,714머8662,병점차고지,10:32:51,10:32:51,10:40:33,10:49:33,0.0,7.7,9.0,16.7,08:00:00,17:00:00,8.5,328375.0,328580.0,127.0374487183392,37.2127850542673,127.04037600951082,37.20891755474821,병점차고지,병점차고지
CL0000003788_june23_029,51,728루4756,병점차고지,07:40:16,07:46:13,08:20:18,10:52:58,5.95,34.083333333333336,152.66666666666666,192.7,06:00:00,15:00:00,8.0,196786.0,214849.0,126.75091810905924,37.19118300501594,126.87366863581074,37.31629664469536,남양차고지,
CL0000028460_june23_084,58,728루4726,봉담차고지,09:59:49,09:59:49,10:09:46,10:53:43,0.0,9.95,43.95,53.9,08:00:00,17:00:00,8.0,212298.0,581955.0,126.93976934486774,37.196715210888456,126.92153069647748,37.13715391512689,봉담차고지,향남차고지
CL0000040360_june23_080,33,714머8648,봉담차고지,09:55:59,09:55:59,10:33:18,10:55:20,0.0,37.31666666666667,22.033333333333335,59.35,08:00:00,17:00:00,8.0,581956.0,581955.0,126.9133282910377,37.116776729516125,126.92153069647748,37.13715391512689,향남차고지,향남차고지
CL0000018388_june23_019,23,70보5601,향남차고지,07:22:54,07:30:46,08:00:14,10:58:03,7.866666666666666,29.466666666666665,177.81666666666666,215.15,06:00:00,15:00:00,8.5,197215.0,331649.0,126.7577942555456,37.238795606909214,127.04441930505097,37.27458153643688,남양차고지,
CL0000049063_june23_098,5,77라9906,향남차고지,10:35:06,10:35:06,10:35:16,10:59:20,0.0,0.16666666666666666,24.066666666666666,24.233333333333334,08:00:00,17:00:00,8.0,581955.0,553064.0,126.92153069647748,37.13715391512689,126.90969315899254,37.11497732485407,향남차고지,향남차고지
CL0000008950_june23_087,7,71머4612,동탄차고지,10:13:31,10:13:31,10:40:20,11:01:21,0.0,26.816666666666666,21.016666666666666,47.833333333333336,08:00:00,19:00:00,10.0,331148.0,329690.0,127.0796456964893,37.21713985119504,127.05234417216798,37.20485185322518,동탄차고지,동탄차고지
CL0000040020_june23_105,34,714머8662,병점차고지,10:53:51,10:53:51,11:06:19,11:15:18,0.0,12.466666666666667,8.983333333333333,21.45,08:00:00,17:00:00,8.5,329781.0,329096.0,127.04353616741344,37.21542089963416,127.04909514436578,37.21386803426587,병점차고지,병점차고지
CL0000046238_june23_079,29,70보5603,남양차고지,09:52:22,09:52:22,10:38:05,11:18:06,0.0,45.71666666666667,40.016666666666666,85.73333333333333,08:00:00,19:00:00,10.0,198809.0,198623.0,126.8087119533101,37.319487460391805,126.82121706720132,37.29173802162436,,남양차고지
CL0000013586_june23_099,9,73두0136,동탄차고지,10:39:08,10:39:08,11:05:57,11:21:45,0.0,26.816666666666666,15.8,42.61666666666667,08:00:00,17:00:00,8.5,331148.0,329096.0,127.0796456964893,37.21713985119504,127.04909514436578,37.21386803426587,동탄차고지,병점차고지
CL0000003415_june23_109,7,71머4612,동탄차고지,11:10:20,11:10:20,11:14:41,11:25:45,0.0,4.35,11.066666666666666,15.416666666666666,08:00:00,19:00:00,10.0,613404.0,613283.0,127.10382424854706,37.17478962242995,127.09878783825933,37.20286303741944,동탄차고지,동탄차고지
CL0000005469_june23_104,25,70보5616,동탄차고지,10:52:39,10:52:39,11:00:40,11:32:48,0.0,8.016666666666667,32.13333333333333,40.15,10:00:00,19:00:00,8.0,613069.0,330096.0,127.10669653032684,37.165980129529295,127.03810811994448,37.20842340631171,동탄차고지,병점차고지
CL0000027691_june23_100,20,76보5243,동탄차고지,10:43:21,10:43:21,11:10:10,11:33:45,0.0,26.816666666666666,23.583333333333332,50.4,08:00:00,17:00:00,8.0,331148.0,330082.0,127.0796456964893,37.21713985119504,127.03350130328177,37.20743827553049,동탄차고지,병점차고지
CL0000005963_june23_003,3,77라9904,병점차고지,05:22:57,06:00:00,08:36:51,11:36:09,37.05,156.85,179.3,373.2,06:00:00,17:00:00,10.0,581126.0,199233.0,126.79711442675784,37.11345121783386,126.82543978922315,37.318821644616825,향남차고지,
CL0000041404_june23_085,50,728루4754,봉담차고지,10:06:50,10:06:50,10:11:09,11:38:09,0.0,4.316666666666666,87.0,91.31666666666666,10:00:00,22:00:00,11.0,212371.0,210953.0,126.93953936363684,37.224723590916895,126.88237951142386,37.113150619748886,봉담차고지,향남차고지
CL0000044347_june23_103,41,714머8673,병점차고지,10:46:56,10:46:56,11:01:13,11:38:34,0.0,14.283333333333333,37.35,51.63333333333333,08:00:00,17:00:00,8.5,328107.0,333600.0,127.00796001162136,37.19987284257063,127.04773122256296,37.278167581587496,병점차고지,
CL0000039802_june23_030,8,73두0130,병점차고지,07:49:36,08:00:00,10:15:57,11:40:40,10.4,135.95,84.71666666666667,231.06666666666666,08:00:00,17:00:00,8.5,581126.0,210618.0,126.79711442675784,37.11345121783386,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000009739_june23_088,14,76보5216,동탄차고지,10:14:39,10:14:39,10:23:49,11:40:54,0.0,9.166666666666666,77.08333333333333,86.25,08:00:00,20:00:00,11.0,613334.0,351856.0,127.10722361190916,37.18143073369984,127.12822374726191,37.32260265301458,동탄차고지,
CL0000005116_june23_117,9,73두0136,동탄차고지,11:23:01,11:23:01,11:32:30,11:41:31,0.0,9.483333333333333,9.016666666666667,18.5,08:00:00,17:00:00,8.5,612936.0,613069.0,127.11441981674449,37.15994414972537,127.10669653032684,37.165980129529295,동탄차고지,동탄차고지
CL0000002973_june23_086,6,71머4610,향남차고지,10:09:16,10:09:16,10:18:09,11:42:52,0.0,8.883333333333333,84.71666666666667,93.6,06:00:00,15:00:00,8.0,210618.0,581126.0,126.91029295740636,37.13128954003405,126.79711442675784,37.11345121783386,향남차고지,향남차고지
CL0000001369_june23_095,17,76보5240,병점차고지,10:29:58,10:29:58,11:01:34,11:46:03,0.0,31.6,44.483333333333334,76.08333333333333,08:00:00,19:00:00,10.0,605532.0,333600.0,126.9753239222791,37.21773951054147,127.04773122256296,37.278167581587496,봉담차고지,
CL0000005686_june23_092,62,728루4746,봉담차고지,10:22:05,10:22:05,10:36:16,11:48:14,0.0,14.183333333333334,71.96666666666667,86.15,08:00:00,19:00:00,10.0,605547.0,581955.0,126.95692508126128,37.237237225561366,126.92153069647748,37.13715391512689,봉담차고지,향남차고지
CL0000038183_june23_114,48,728루4750,병점차고지,11:18:48,11:18:48,11:44:24,11:52:10,0.0,25.6,7.766666666666667,33.36666666666667,08:00:00,14:00:00,5.0,587626.0,613323.0,127.10711590281215,37.17606787597767,127.10928353356468,37.18209392955506,동탄차고지,동탄차고지
CL0000014310_june23_108,57,728루4777,동탄차고지,10:57:40,10:57:40,11:14:57,11:52:48,0.0,17.283333333333335,37.85,55.13333333333333,10:00:00,21:00:00,10.0,562405.0,334424.0,127.10533911246716,37.20935056016968,127.07413733207576,37.27700573994936,동탄차고지,
CL0000047756_june23_096,22,70보5602,병점차고지,10:32:49,10:32:49,11:15:23,11:54:38,0.0,42.56666666666667,39.25,81.81666666666666,10:00:00,19:00:00,8.0,613494.0,212094.0,127.02774329596924,37.2776232734952,126.97753824312431,37.21555995180653,,봉담차고지
CL0000039270_june23_102,40,714머8660,병점차고지,10:46:28,10:46:28,10:57:06,11:55:24,0.0,10.633333333333333,58.3,68.93333333333334,08:00:00,19:00:00,10.5,330252.0,613006.0,127.0393095269518,37.21862934544573,127.09017641208688,37.09816030223576,병점차고지,
CL0000002333_june23_113,34,714머8662,병점차고지,11:17:46,11:17:46,11:26:16,11:57:47,0.0,8.5,31.516666666666666,40.016666666666666,08:00:00,17:00:00,8.5,329781.0,211927.0,127.04353616741344,37.21542089963416,126.960830905064,37.21434046166237,병점차고지,봉담차고지
CL0000016825_june23_101,43,714머8632,동탄차고지,10:44:13,10:44:13,11:04:45,11:58:17,0.0,20.533333333333335,53.53333333333333,74.06666666666666,08:00:00,17:00:00,8.0,588288.0,353302.0,127.12459461794208,37.20721963174206,127.12345430419438,37.350654238516775,동탄차고지,
CL0000049870_june23_119,7,71머4612,동탄차고지,11:35:07,11:35:07,11:44:07,11:58:49,0.0,9.0,14.7,23.7,08:00:00,19:00:00,10.0,613358.0,331148.0,127.097469362699,37.19836226922996,127.0796456964893,37.21713985119504,동탄차고지,동탄차고지
CL0000003173_june23_107,54,714머8614,동탄차고지,10:56:04,10:56:04,11:22:53,12:07:24,0.0,26.816666666666666,44.516666666666666,71.33333333333333,08:00:00,19:00:00,10.0,331148.0,613481.0,127.0796456964893,37.21713985119504,127.0836714031165,37.31358872367665,동탄차고지,
CL0000023430_june23_094,10,73두0156,향남차고지,10:24:54,10:24:54,11:43:54,12:08:41,0.0,79.0,24.783333333333335,103.78333333333333,10:00:00,19:00:00,8.0,195732.0,581123.0,126.81666154753292,37.08188913462668,126.79730746888322,37.114258211317605,향남차고지,향남차고지
CL0000001072_june23_111,55,726도7208,병점차고지,11:15:48,11:15:48,11:37:42,12:11:17,0.0,21.9,33.583333333333336,55.483333333333334,10:00:00,19:00:00,8.0,334910.0,328566.0,127.07427328754063,37.25600564941309,127.00911276758882,37.20996477118594,,병점차고지
CL0000003415_june23_120,57,728루4777,동탄차고지,11:39:19,11:52:48,12:02:30,12:12:01,13.483333333333333,9.7,9.516666666666667,32.7,10:00:00,21:00:00,10.0,613283.0,613288.0,127.09878783825933,37.20286303741944,127.11062216195234,37.17098887669788,동탄차고지,동탄차고지
CL0000035948_june23_112,37,714머8651,향남차고지,11:17:33,11:17:33,12:07:40,12:17:16,0.0,50.11666666666667,9.6,59.71666666666667,10:00:00,19:00:00,8.0,581211.0,196808.0,126.83455557393668,37.2092117237344,126.8156190578087,37.20889570574361,남양차고지,남양차고지
CL0000050815_june23_091,52,728루4755,남양차고지,10:21:01,10:21:01,11:34:00,12:19:14,0.0,72.98333333333333,45.233333333333334,118.21666666666667,08:00:00,19:00:00,10.0,196199.0,211006.0,126.81583110804694,37.13827712752737,126.87462978196194,37.114570527227606,향남차고지,향남차고지
CL0000001467_june23_110,11,73두0178,향남차고지,11:10:21,11:10:21,11:23:35,12:20:41,0.0,13.233333333333333,57.1,70.33333333333333,10:00:00,19:00:00,8.0,605497.0,211121.0,126.91095433254176,37.11303819227389,126.99601597197126,37.09442771675607,향남차고지,향남차고지
CL0000002005_june23_093,15,76보5223,병점차고지,10:23:02,10:23:02,11:42:23,12:24:03,0.0,79.35,41.666666666666664,121.01666666666667,10:00:00,21:00:00,10.0,211560.0,198708.0,126.87462745526786,37.23971632694457,126.85211073319624,37.30879530094756,봉담차고지,
CL0000039153_june23_121,22,70보5602,병점차고지,11:54:26,11:54:38,12:12:44,12:28:01,0.2,18.1,15.283333333333333,33.583333333333336,10:00:00,19:00:00,8.0,329897.0,328388.0,127.07946083964411,37.21567863287279,127.04125215272138,37.2031306557569,동탄차고지,병점차고지
CL0000003415_june23_128,30,70우6250,동탄차고지,12:36:37,12:36:37,12:39:50,12:46:19,0.0,3.216666666666667,6.483333333333333,9.7,06:00:00,15:00:00,8.5,613288.0,613408.0,127.11062216195234,37.17098887669788,127.1020099431703,37.17667112018309,동탄차고지,동탄차고지
CL0000008623_june23_123,10,73두0156,향남차고지,12:16:47,12:16:47,12:16:52,12:48:19,0.0,0.08333333333333333,31.45,31.533333333333335,10:00:00,19:00:00,8.0,581955.0,212094.0,126.92153069647748,37.13715391512689,126.97753824312431,37.21555995180653,향남차고지,봉담차고지
CL0000039067_june23_126,11,73두0178,향남차고지,12:25:27,12:25:27,12:29:16,12:51:15,0.0,3.816666666666667,21.983333333333334,25.8,10:00:00,19:00:00,8.0,210618.0,196279.0,126.91029295740636,37.13128954003405,126.86317628774644,37.13925095082437,향남차고지,향남차고지
CL0000004708_june23_129,38,714머8669,동탄차고지,12:37:26,12:37:26,12:40:30,12:53:34,0.0,3.066666666666667,13.066666666666666,16.133333333333333,06:00:00,15:00:00,8.0,587626.0,329370.0,127.10711590281215,37.17606787597767,127.06912237975436,37.19111959712519,동탄차고지,동탄차고지
CL0000016424_june23_059,21,76보5248,향남차고지,08:57:24,08:57:24,10:22:59,12:55:13,0.0,85.58333333333333,152.23333333333332,237.81666666666666,08:00:00,17:00:00,8.0,581123.0,331972.0,126.79730746888322,37.114258211317605,127.01876595262436,37.25365177787882,향남차고지,
CL0000050815_june23_115,60,728루4728,병점차고지,11:19:55,11:19:55,12:27:41,12:57:59,0.0,67.76666666666667,30.3,98.06666666666666,10:00:00,19:00:00,8.0,211006.0,196199.0,126.87462978196194,37.114570527227606,126.81583110804694,37.13827712752737,향남차고지,향남차고지
CL0000003514_june23_106,4,77라9905,향남차고지,10:54:36,10:54:36,12:08:19,12:59:07,0.0,73.71666666666667,50.8,124.51666666666667,08:00:00,17:00:00,8.0,581178.0,562079.0,126.8309395072083,37.20992565210092,127.03572608270257,37.20692274986452,남양차고지,병점차고지
CL0000022961_june23_124,61,728루4736,봉담차고지,12:17:37,12:17:37,12:42:16,13:01:07,0.0,24.65,18.85,43.5,06:00:00,15:00:00,8.5,197063.0,196640.0,126.86880727267922,37.23535376706551,126.81864268321029,37.20903273377374,봉담차고지,남양차고지
CL0000028665_june23_130,30,70우6250,동탄차고지,12:46:23,12:46:23,12:49:27,13:03:08,0.0,3.066666666666667,13.683333333333334,16.75,06:00:00,15:00:00,8.5,587626.0,330614.0,127.10711590281215,37.17606787597767,127.06975209157044,37.1941098035657,동탄차고지,동탄차고지
CL0000044315_june23_132,15,76보5223,병점차고지,12:50:58,12:50:58,12:59:03,13:22:12,0.0,8.083333333333334,23.15,31.233333333333334,10:00:00,21:00:00,10.0,329657.0,331148.0,127.06637500780774,37.20031792046458,127.0796456964893,37.21713985119504,동탄차고지,동탄차고지
CL0000041054_june23_122,27,70보5604,동탄차고지,12:11:27,12:11:27,12:15:43,13:22:27,0.0,4.266666666666667,66.73333333333333,71.0,06:00:00,15:00:00,8.0,587524.0,338663.0,127.09720087201,37.18964112726023,127.0109921805482,37.48402100293308,동탄차고지,
CL0000001583_june23_118,50,728루4754,봉담차고지,11:31:48,11:38:09,12:47:13,13:27:06,6.35,69.06666666666666,39.88333333333333,115.3,10:00:00,22:00:00,11.0,352297.0,330614.0,127.148786346761,37.271604963394616,127.06975209157044,37.1941098035657,,동탄차고지
CL0000005963_june23_075,35,714머8664,봉담차고지,09:43:14,09:43:14,10:28:12,13:27:30,0.0,44.96666666666667,179.3,224.26666666666668,08:00:00,19:00:00,10.0,199233.0,581126.0,126.82543978922315,37.318821644616825,126.79711442675784,37.11345121783386,,향남차고지
CL0000004798_june23_116,25,70보5616,동탄차고지,11:20:15,11:32:48,12:36:51,13:29:35,12.55,64.05,52.733333333333334,129.33333333333334,10:00:00,19:00:00,8.0,581955.0,197597.0,126.92153069647748,37.13715391512689,126.86631863436511,37.29022150939409,향남차고지,
CL0000033976_june23_131,10,73두0156,향남차고지,12:48:22,12:48:22,13:19:01,13:32:06,0.0,30.65,13.083333333333334,43.733333333333334,10:00:00,19:00:00,8.0,196998.0,552161.0,126.82991470218629,37.20243430121198,126.83226798261808,37.218437208456905,남양차고지,남양차고지
CL0000013281_june23_125,23,70보5601,향남차고지,12:19:48,12:19:48,12:56:36,13:35:46,0.0,36.8,39.166666666666664,75.96666666666667,06:00:00,15:00:00,8.5,581126.0,210618.0,126.79711442675784,37.11345121783386,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000003676_june23_135,38,714머8669,동탄차고지,12:56:02,12:56:02,12:59:06,13:40:42,0.0,3.066666666666667,41.6,44.666666666666664,06:00:00,15:00:00,8.0,587626.0,329496.0,127.10711590281215,37.17606787597767,127.07201251232593,37.20515962086177,동탄차고지,동탄차고지
CL0000035948_june23_134,46,728루4752,향남차고지,12:55:40,12:55:40,13:27:52,13:43:50,0.0,32.2,15.966666666666667,48.166666666666664,06:00:00,15:00:00,8.0,196640.0,581211.0,126.81864268321029,37.20903273377374,126.83455557393668,37.2092117237344,남양차고지,남양차고지
CL0000013576_june23_137,39,714머8653,동탄차고지,12:59:50,12:59:50,13:02:54,13:44:30,0.0,3.066666666666667,41.6,44.666666666666664,06:00:00,15:00:00,8.0,587626.0,329496.0,127.10711590281215,37.17606787597767,127.07201251232593,37.20515962086177,동탄차고지,동탄차고지
CL0000005251_june23_142,4,77라9905,향남차고지,13:27:10,13:27:10,13:27:11,13:51:49,0.0,0.016666666666666666,24.633333333333333,24.65,08:00:00,17:00:00,8.0,562079.0,329096.0,127.03572608270257,37.20692274986452,127.04909514436578,37.21386803426587,병점차고지,병점차고지
CL0000049328_june23_138,7,71머4612,동탄차고지,13:00:36,13:00:36,13:25:05,13:56:39,0.0,24.483333333333334,31.566666666666666,56.05,08:00:00,19:00:00,10.0,329238.0,331148.0,127.07481451775844,37.19480187631188,127.0796456964893,37.21713985119504,동탄차고지,동탄차고지
CL0000016913_june23_143,2,77라9903,병점차고지,13:31:11,13:31:11,14:02:23,14:16:15,0.0,31.2,13.866666666666667,45.06666666666667,13:00:00,22:00:00,8.0,329625.0,331148.0,127.0612366388017,37.21708227788013,127.0796456964893,37.21713985119504,동탄차고지,동탄차고지
CL0000003385_june23_154,35,714머8664,봉담차고지,13:57:50,13:57:50,14:06:03,14:32:33,0.0,8.216666666666667,26.5,34.71666666666667,08:00:00,19:00:00,10.0,605545.0,562335.0,126.95376481665032,37.22593548966335,127.0078037565462,37.20992174992237,봉담차고지,병점차고지
CL0000038416_june23_136,47,728루4759,향남차고지,12:57:54,12:57:54,12:57:59,14:33:17,0.0,0.08333333333333333,95.3,95.38333333333334,06:00:00,15:00:00,8.0,581955.0,582049.0,126.92153069647748,37.13715391512689,126.96181213367862,37.21611808016205,향남차고지,봉담차고지
CL0000009382_june23_159,34,714머8662,병점차고지,14:10:05,14:10:05,14:21:04,14:33:46,0.0,10.983333333333333,12.7,23.683333333333334,08:00:00,17:00:00,8.5,329087.0,328692.0,127.05043697385344,37.22335924418469,127.0372916200398,37.21410262741063,병점차고지,병점차고지
CL0000005116_june23_166,36,714머8663,동탄차고지,14:20:56,14:20:56,14:26:57,14:35:04,0.0,6.016666666666667,8.116666666666667,14.133333333333333,13:00:00,22:00:00,8.0,613069.0,587154.0,127.10669653032684,37.165980129529295,127.11236597233908,37.15627101413146,동탄차고지,동탄차고지
CL0000045837_june23_141,52,728루4755,남양차고지,13:21:46,13:21:46,14:11:26,14:35:08,0.0,49.666666666666664,23.7,73.36666666666666,08:00:00,19:00:00,10.0,581962.0,210618.0,126.89817530878278,37.09798915923695,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000038417_june23_150,8,73두0130,병점차고지,13:49:32,13:49:32,14:15:38,14:37:13,0.0,26.1,21.583333333333332,47.68333333333333,08:00:00,17:00:00,8.5,330519.0,330127.0,127.0519030998592,37.2198410993169,127.0326690465142,37.20472017367815,병점차고지,병점차고지
CL0000008950_june23_145,3,77라9904,병점차고지,13:34:28,13:34:28,13:53:18,14:37:15,0.0,18.833333333333332,43.95,62.78333333333333,06:00:00,17:00:00,10.0,329690.0,562405.0,127.05234417216798,37.20485185322518,127.10533911246716,37.20935056016968,동탄차고지,동탄차고지
CL0000034808_june23_161,58,728루4726,봉담차고지,14:11:32,14:11:32,14:19:14,14:41:55,0.0,7.7,22.683333333333334,30.383333333333333,08:00:00,17:00:00,8.0,211799.0,212074.0,126.93063338171044,37.22733742021282,126.95916250767532,37.2166659692771,봉담차고지,봉담차고지
CL0000016773_june23_072,18,76보5241,병점차고지,09:37:12,09:37:12,10:32:05,14:48:27,0.0,54.88333333333333,256.3666666666667,311.25,08:00:00,17:00:00,8.0,355887.0,550981.0,127.15872307705416,37.4517818719507,126.72465339851374,37.19777056698373,,남양차고지
CL0000027534_june23_167,40,714머8660,병점차고지,14:21:21,14:21:21,14:35:32,14:48:52,0.0,14.183333333333334,13.333333333333334,27.516666666666666,08:00:00,19:00:00,10.5,329439.0,331148.0,127.06022610219296,37.21178625994256,127.0796456964893,37.21713985119504,동탄차고지,동탄차고지
CL0000004022_june23_151,14,76보5216,동탄차고지,13:50:52,13:50:52,14:04:38,14:50:20,0.0,13.766666666666667,45.7,59.46666666666667,08:00:00,20:00:00,11.0,613344.0,582097.0,127.08592202432608,37.18798640252451,126.96193602302924,37.21595687777715,동탄차고지,봉담차고지
CL0000002389_june23_140,1,73마2393,향남차고지,13:16:24,13:16:24,13:17:03,14:54:40,0.0,0.65,97.61666666666666,98.26666666666667,13:00:00,22:00:00,8.0,553210.0,582050.0,126.9214790433246,37.13795515539531,126.95810432760872,37.21883813192343,향남차고지,봉담차고지
CL0000016617_june23_169,43,714머8632,동탄차고지,14:22:45,14:22:45,14:32:07,14:54:41,0.0,9.366666666666667,22.566666666666666,31.933333333333334,08:00:00,17:00:00,8.0,587156.0,329860.0,127.11234935773145,37.16146526008021,127.07553482652676,37.193498907274886,동탄차고지,동탄차고지
CL0000013638_june23_157,24,70보5607,동탄차고지,14:06:25,14:06:25,14:32:28,14:59:28,0.0,26.05,27.0,53.05,13:00:00,22:00:00,8.0,350357.0,587626.0,127.14680993024182,37.19170920668804,127.10711590281215,37.17606787597767,동탄차고지,동탄차고지
CL0000002833_june23_152,20,76보5243,동탄차고지,13:54:35,13:54:35,14:23:52,15:00:52,0.0,29.283333333333335,37.0,66.28333333333333,08:00:00,17:00:00,8.0,349610.0,330474.0,127.1296042307896,37.157827291357776,127.0419367515419,37.185525231871765,동탄차고지,
