demand_id,vehicle_id,vehicle_no,depot,request_time,assigned_time,pickup_time,dropoff_time,call_waiting_time,pickup_waiting_time,service_travel_time,total_trip_time,work_start,work_end,actual_work_hours,pickup_node_id,dropoff_node_id,pickup_x,pickup_y,dropoff_x,dropoff_y,pickup_depot_name,dropoff_depot_name
CL0000016487_june23_155,4,77라9905,향남차고지,14:00:51,14:00:51,14:01:11,15:01:18,0.0,0.3333333333333333,60.11666666666667,60.45,08:00:00,17:00:00,8.0,553210.0,581195.0,126.9214790433246,37.13795515539531,126.83966932267944,37.20386617775945,향남차고지,남양차고지
CL0000042691_june23_146,6,71머4610,향남차고지,13:37:36,13:37:36,13:37:51,15:04:39,0.0,0.25,86.8,87.05,06:00:00,15:00:00,8.0,581955.0,581897.0,126.92153069647748,37.13715391512689,126.89617376219718,37.07590706544515,향남차고지,향남차고지
CL0000013440_june23_163,32,714머8656,향남차고지,14:14:27,14:14:27,14:14:47,15:05:50,0.0,0.3333333333333333,51.05,51.38333333333333,08:00:00,17:00:00,8.0,553210.0,212335.0,126.9214790433246,37.13795515539531,126.95968537194469,37.218517435477246,향남차고지,봉담차고지
CL0000010045_june23_173,3,77라9904,병점차고지,14:39:58,14:39:58,14:50:50,15:07:33,0.0,10.866666666666667,16.716666666666665,27.583333333333332,06:00:00,17:00:00,10.0,330127.0,329235.0,127.0326690465142,37.20472017367815,127.00669109486442,37.20171181885416,병점차고지,병점차고지
CL0000007765_june23_139,9,73두0136,동탄차고지,13:13:17,13:13:17,13:31:04,15:10:51,0.0,17.783333333333335,99.78333333333333,117.56666666666666,08:00:00,17:00:00,8.5,612901.0,212221.0,127.10968745782364,37.16159418702678,126.973006511084,37.18903183260834,동탄차고지,봉담차고지
CL0000029603_june23_156,13,76보5211,향남차고지,14:01:33,14:01:33,14:08:13,15:13:00,0.0,6.666666666666667,64.78333333333333,71.45,08:00:00,17:00:00,8.0,210618.0,581126.0,126.91029295740636,37.13128954003405,126.79711442675784,37.11345121783386,향남차고지,향남차고지
CL0000003430_june23_164,44,728루4747,향남차고지,14:15:38,14:15:38,14:15:58,15:16:06,0.0,0.3333333333333333,60.13333333333333,60.46666666666667,08:00:00,17:00:00,8.0,553210.0,328734.0,126.9214790433246,37.13795515539531,127.04837879276964,37.21019463365697,향남차고지,병점차고지
CL0000003676_june23_172,34,714머8662,병점차고지,14:34:09,14:34:09,14:52:01,15:16:38,0.0,17.866666666666667,24.616666666666667,42.483333333333334,08:00:00,17:00:00,8.5,329496.0,613243.0,127.07201251232593,37.20515962086177,127.11454862420788,37.17487823037695,동탄차고지,동탄차고지
CL0000025473_june23_188,20,76보5243,동탄차고지,15:05:54,15:05:54,15:12:37,15:18:59,0.0,6.716666666666667,6.366666666666666,13.083333333333334,08:00:00,17:00:00,8.0,587626.0,613391.0,127.10711590281215,37.17606787597767,127.10698141199067,37.17243872737989,동탄차고지,동탄차고지
CL0000007442_june23_153,7,71머4612,동탄차고지,13:57:09,13:57:09,14:15:52,15:20:00,0.0,18.716666666666665,64.13333333333334,82.85,08:00:00,19:00:00,10.0,587156.0,211802.0,127.11234935773145,37.16146526008021,126.94822475020818,37.2237861323631,동탄차고지,봉담차고지
CL0000021790_june23_175,58,728루4726,봉담차고지,14:42:44,14:42:44,14:57:06,15:20:08,0.0,14.366666666666667,23.033333333333335,37.4,08:00:00,17:00:00,8.0,212084.0,211804.0,126.9652920979456,37.219130026563846,126.94703679050724,37.223686022078745,봉담차고지,봉담차고지
CL0000011616_june23_179,36,714머8663,동탄차고지,14:47:49,14:47:49,14:53:11,15:21:05,0.0,5.366666666666666,27.9,33.266666666666666,13:00:00,22:00:00,8.0,587626.0,329622.0,127.10711590281215,37.17606787597767,127.06025348804164,37.21796243675633,동탄차고지,동탄차고지
CL0000008950_june23_184,14,76보5216,동탄차고지,14:59:51,14:59:51,15:12:49,15:22:08,0.0,12.966666666666667,9.316666666666666,22.283333333333335,08:00:00,20:00:00,11.0,562405.0,587580.0,127.10533911246716,37.20935056016968,127.1004822335056,37.19756676503015,동탄차고지,동탄차고지
CL0000013576_june23_177,41,714머8673,병점차고지,14:47:37,14:47:37,15:05:29,15:22:58,0.0,17.866666666666667,17.483333333333334,35.35,08:00:00,17:00:00,8.5,329496.0,330614.0,127.07201251232593,37.20515962086177,127.06975209157044,37.1941098035657,동탄차고지,동탄차고지
CL0000030833_june23_170,56,726도7242,향남차고지,14:32:04,14:32:04,14:32:24,15:30:13,0.0,0.3333333333333333,57.81666666666667,58.15,08:00:00,17:00:00,8.0,553210.0,329690.0,126.9214790433246,37.13795515539531,127.05234417216798,37.20485185322518,향남차고지,동탄차고지
CL0000006025_june23_160,28,70보5610,향남차고지,14:11:29,14:11:29,14:11:49,15:31:45,0.0,0.3333333333333333,79.93333333333334,80.26666666666667,08:00:00,20:00:00,11.0,553210.0,614352.0,126.9214790433246,37.13795515539531,127.12341336021288,37.16661164391269,향남차고지,동탄차고지
CL0000003971_june23_162,31,70우6254,향남차고지,14:13:22,14:13:22,14:13:42,15:33:38,0.0,0.3333333333333333,79.93333333333334,80.26666666666667,08:00:00,17:00:00,8.0,553210.0,614352.0,126.9214790433246,37.13795515539531,127.12341336021288,37.16661164391269,향남차고지,동탄차고지
CL0000046940_june23_090,19,76보5242,동탄차고지,10:17:35,10:17:35,10:44:24,15:35:04,0.0,26.816666666666666,290.6666666666667,317.48333333333335,08:00:00,17:00:00,8.5,331148.0,368881.0,127.0796456964893,37.21713985119504,127.49860947382707,37.067458322978496,동탄차고지,
CL0000029603_june23_133,11,73두0178,향남차고지,12:53:58,12:53:58,13:30:46,15:35:20,0.0,36.8,124.56666666666666,161.36666666666667,10:00:00,19:00:00,8.0,581126.0,210618.0,126.79711442675784,37.11345121783386,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000003514_june23_158,17,76보5240,병점차고지,14:09:02,14:09:02,14:11:15,15:36:23,0.0,2.216666666666667,85.13333333333334,87.35,08:00:00,19:00:00,10.0,562079.0,581178.0,127.03572608270257,37.20692274986452,126.8309395072083,37.20992565210092,병점차고지,남양차고지
CL0000039067_june23_148,12,76보5210,향남차고지,13:47:51,13:47:51,14:57:49,15:39:58,0.0,69.96666666666667,42.15,112.11666666666666,06:00:00,15:00:00,8.5,196279.0,210618.0,126.86317628774644,37.13925095082437,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000040463_june23_127,37,714머8651,향남차고지,12:34:44,12:34:44,13:01:24,15:47:03,0.0,26.666666666666668,165.65,192.31666666666666,10:00:00,19:00:00,8.0,196853.0,216753.0,126.83876645954062,37.19056047489888,126.94447949101408,37.35202709541212,남양차고지,
CL0000023008_june23_189,3,77라9904,병점차고지,15:08:16,15:08:16,15:26:00,15:49:34,0.0,17.733333333333334,23.566666666666666,41.3,06:00:00,17:00:00,10.0,329439.0,587544.0,127.06022610219296,37.21178625994256,127.03893366486568,37.199794944471456,동탄차고지,병점차고지
CL0000028460_june23_185,10,73두0156,향남차고지,15:00:07,15:00:07,15:04:19,15:49:52,0.0,4.2,45.55,49.75,10:00:00,19:00:00,8.0,210960.0,212298.0,126.92158917855856,37.13152742764272,126.93976934486774,37.196715210888456,향남차고지,봉담차고지
CL0000007614_june23_183,1,73마2393,향남차고지,14:59:14,14:59:14,14:59:22,15:51:39,0.0,0.13333333333333333,52.28333333333333,52.416666666666664,13:00:00,22:00:00,8.0,581955.0,212388.0,126.92153069647748,37.13715391512689,126.94513837372756,37.21727528155623,향남차고지,봉담차고지
CL0000012285_june23_174,62,728루4746,봉담차고지,14:41:07,14:41:07,14:50:10,15:58:40,0.0,9.05,68.5,77.55,08:00:00,19:00:00,10.0,212110.0,213702.0,126.95500859032744,37.21317979012598,126.91649959312596,37.33128301873928,봉담차고지,
CL0000021790_june23_201,58,728루4726,봉담차고지,15:38:04,15:38:04,15:39:16,16:04:46,0.0,1.2,25.5,26.7,08:00:00,17:00:00,8.0,211804.0,212382.0,126.94703679050724,37.223686022078745,126.9733342647563,37.223123635101096,봉담차고지,봉담차고지
CL0000045837_june23_176,8,73두0130,병점차고지,14:43:30,14:43:30,15:37:20,16:05:43,0.0,53.833333333333336,28.383333333333333,82.21666666666667,08:00:00,17:00:00,8.5,210618.0,581962.0,126.91029295740636,37.13128954003405,126.89817530878278,37.09798915923695,향남차고지,향남차고지
CL0000022961_june23_168,45,728루4748,향남차고지,14:22:00,14:22:00,15:18:21,16:05:44,0.0,56.35,47.38333333333333,103.73333333333333,13:00:00,22:00:00,8.0,196640.0,196648.0,126.81864268321029,37.20903273377374,126.87227739918292,37.25026223735849,남양차고지,봉담차고지
CL0000040290_june23_181,40,714머8660,병점차고지,14:53:57,14:53:57,15:45:53,16:07:03,0.0,51.93333333333333,21.166666666666668,73.1,08:00:00,19:00:00,10.5,581955.0,581996.0,126.92153069647748,37.13715391512689,126.9136027828586,37.11743551559032,향남차고지,향남차고지
CL0000049328_june23_195,7,71머4612,동탄차고지,15:25:14,15:25:14,15:50:22,16:11:59,0.0,25.133333333333333,21.616666666666667,46.75,08:00:00,19:00:00,10.0,331148.0,329238.0,127.0796456964893,37.21713985119504,127.07481451775844,37.19480187631188,동탄차고지,동탄차고지
CL0000009382_june23_203,3,77라9904,병점차고지,15:53:18,15:53:18,16:02:07,16:12:53,0.0,8.816666666666666,10.766666666666667,19.583333333333332,06:00:00,17:00:00,10.0,328692.0,330246.0,127.0372916200398,37.21410262741063,127.04743897098147,37.22300927794134,병점차고지,병점차고지
CL0000016913_june23_186,24,70보5607,동탄차고지,15:00:12,15:00:12,15:25:20,16:12:59,0.0,25.133333333333333,47.65,72.78333333333333,13:00:00,22:00:00,8.0,331148.0,613494.0,127.0796456964893,37.21713985119504,127.02774329596924,37.2776232734952,동탄차고지,
CL0000038417_june23_198,34,714머8662,병점차고지,15:34:51,15:34:51,15:48:26,16:14:09,0.0,13.583333333333334,25.716666666666665,39.3,08:00:00,17:00:00,8.5,330127.0,330519.0,127.0326690465142,37.20472017367815,127.0519030998592,37.2198410993169,병점차고지,병점차고지
CL0000038045_june23_187,4,77라9905,향남차고지,15:05:27,15:05:27,15:05:36,16:14:25,0.0,0.15,68.81666666666666,68.96666666666667,08:00:00,17:00:00,8.0,581955.0,196939.0,126.92153069647748,37.13715391512689,126.82927635288084,37.18944814659277,향남차고지,남양차고지
CL0000013638_june23_200,9,73두0136,동탄차고지,15:37:30,15:37:30,15:44:13,16:16:43,0.0,6.716666666666667,32.5,39.21666666666667,08:00:00,17:00:00,8.5,587626.0,350357.0,127.10711590281215,37.17606787597767,127.14680993024182,37.19170920668804,동탄차고지,동탄차고지
CL0000027691_june23_208,60,728루4728,병점차고지,16:02:55,16:02:55,16:04:12,16:17:09,0.0,1.2833333333333334,12.95,14.233333333333333,10:00:00,19:00:00,8.0,330081.0,587447.0,127.03404783161582,37.20655108923359,127.04181640885967,37.21628387918452,병점차고지,병점차고지
CL0000032200_june23_165,2,77라9903,병점차고지,14:18:52,14:18:52,14:35:13,16:17:20,0.0,16.35,102.11666666666666,118.46666666666667,13:00:00,22:00:00,8.0,329387.0,293864.0,127.0727713020448,37.20193600185209,127.11296701064988,36.98783126484466,동탄차고지,
CL0000003385_june23_197,22,70보5602,병점차고지,15:33:37,15:33:37,15:47:43,16:19:35,0.0,14.1,31.866666666666667,45.96666666666667,10:00:00,19:00:00,8.0,562335.0,605545.0,127.0078037565462,37.20992174992237,126.95376481665032,37.22593548966335,병점차고지,봉담차고지
CL0000005686_june23_192,13,76보5211,향남차고지,15:13:49,15:13:49,15:13:58,16:21:45,0.0,0.15,67.78333333333333,67.93333333333334,08:00:00,17:00:00,8.0,581955.0,605547.0,126.92153069647748,37.13715391512689,126.95692508126128,37.237237225561366,향남차고지,봉담차고지
CL0000004798_june23_182,52,728루4755,남양차고지,14:56:26,14:56:26,15:57:31,16:27:52,0.0,61.083333333333336,30.35,91.43333333333334,08:00:00,19:00:00,10.0,197544.0,211410.0,126.86664909092929,37.29670888568947,126.87507499237437,37.24353611529062,,봉담차고지
CL0000051333_june23_199,11,73두0178,향남차고지,15:37:11,15:37:11,15:42:31,16:29:12,0.0,5.333333333333333,46.68333333333333,52.016666666666666,10:00:00,19:00:00,8.0,210945.0,196604.0,126.92219073358942,37.129604082482274,126.86120816017812,37.11730820048042,향남차고지,향남차고지
CL0000049688_june23_147,29,70보5603,남양차고지,13:39:11,13:39:11,13:54:30,16:31:16,0.0,15.316666666666666,156.76666666666668,172.08333333333334,08:00:00,19:00:00,10.0,581211.0,332882.0,126.83455557393668,37.2092117237344,127.0159053768212,37.27243931006361,남양차고지,
CL0000044315_june23_204,14,76보5216,동탄차고지,15:56:36,15:56:36,16:21:44,16:34:38,0.0,25.133333333333333,12.9,38.03333333333333,08:00:00,20:00:00,11.0,331148.0,329657.0,127.0796456964893,37.21713985119504,127.06637500780774,37.20031792046458,동탄차고지,동탄차고지
CL0000030833_june23_207,55,726도7208,병점차고지,16:01:59,16:01:59,16:10:10,16:34:55,0.0,8.183333333333334,24.75,32.93333333333333,10:00:00,19:00:00,8.0,329690.0,613151.0,127.05234417216798,37.20485185322518,127.11201004148316,37.183503962065465,동탄차고지,동탄차고지
CL0000040360_june23_214,10,73두0156,향남차고지,16:19:58,16:19:58,16:20:05,16:36:12,0.0,0.11666666666666667,16.116666666666667,16.233333333333334,10:00:00,19:00:00,8.0,581955.0,581956.0,126.92153069647748,37.13715391512689,126.9133282910377,37.116776729516125,향남차고지,향남차고지
CL0000038564_june23_149,33,714머8648,봉담차고지,13:49:30,13:49:30,15:15:28,16:37:59,0.0,85.96666666666667,82.51666666666667,168.48333333333332,08:00:00,17:00:00,8.0,211412.0,331111.0,126.87405915256925,37.23127553552384,127.02548603137656,37.23624212251454,봉담차고지,
CL0000031318_june23_202,17,76보5240,병점차고지,15:47:57,15:47:57,15:59:41,16:38:23,0.0,11.733333333333333,38.7,50.43333333333333,08:00:00,19:00:00,10.0,329779.0,331672.0,127.0437152437465,37.215506776420014,126.9985181158806,37.29318978058461,병점차고지,
CL0000027534_june23_210,25,70보5616,동탄차고지,16:09:40,16:09:40,16:27:09,16:39:24,0.0,17.483333333333334,12.25,29.733333333333334,10:00:00,19:00:00,8.0,331148.0,329439.0,127.0796456964893,37.21713985119504,127.06022610219296,37.21178625994256,동탄차고지,동탄차고지
CL0000029969_june23_194,44,728루4747,향남차고지,15:23:55,15:23:55,16:33:24,16:41:22,0.0,69.48333333333333,7.966666666666667,77.45,08:00:00,17:00:00,8.0,604596.0,197001.0,126.81934057274572,37.2075286596059,126.82750332244424,37.20211565115581,남양차고지,남양차고지
CL0000039752_june23_171,35,714머8664,봉담차고지,14:33:28,14:33:28,15:21:34,16:46:47,0.0,48.1,85.21666666666667,133.31666666666666,08:00:00,19:00:00,10.0,211024.0,581123.0,126.92112146629236,37.12993849910379,126.79730746888322,37.114258211317605,향남차고지,향남차고지
CL0000007765_june23_193,15,76보5223,병점차고지,15:21:26,15:21:26,15:50:52,16:49:48,0.0,29.433333333333334,58.93333333333333,88.36666666666666,10:00:00,21:00:00,10.0,212221.0,613420.0,126.973006511084,37.18903183260834,127.11811324303994,37.183430888424056,봉담차고지,동탄차고지
CL0000049063_june23_213,1,73마2393,향남차고지,16:19:29,16:19:29,16:32:02,16:51:04,0.0,12.55,19.033333333333335,31.583333333333332,13:00:00,22:00:00,8.0,553064.0,210612.0,126.90969315899254,37.11497732485407,126.92001367281864,37.142761907129234,향남차고지,향남차고지
CL0000020169_june23_178,53,728루4751,병점차고지,14:47:45,14:47:45,15:39:14,16:53:59,0.0,51.483333333333334,74.75,126.23333333333333,08:00:00,18:00:00,9.0,553210.0,581194.0,126.9214790433246,37.13795515539531,126.84220459261564,37.20205256219548,향남차고지,남양차고지
CL0000022091_june23_215,2,77라9903,병점차고지,16:25:17,16:25:17,16:27:10,16:56:48,0.0,1.8833333333333333,29.633333333333333,31.516666666666666,13:00:00,22:00:00,8.0,330082.0,327103.0,127.03350130328177,37.20743827553049,127.08192558016576,37.15648219018353,병점차고지,
CL0000043075_june23_216,24,70보5607,동탄차고지,16:28:28,16:28:28,16:45:57,16:57:17,0.0,17.483333333333334,11.333333333333334,28.816666666666666,13:00:00,22:00:00,8.0,331148.0,330711.0,127.0796456964893,37.21713985119504,127.06832613365025,37.20483696881669,동탄차고지,동탄차고지
CL0000013355_june23_217,10,73두0156,향남차고지,16:40:58,16:40:58,16:48:25,17:00:46,0.0,7.45,12.35,19.8,10:00:00,19:00:00,8.0,211082.0,581955.0,126.92217305288312,37.124535399491904,126.92153069647748,37.13715391512689,향남차고지,향남차고지
CL0000039752_june23_144,5,77라9906,향남차고지,13:32:15,13:32:15,15:40:38,17:05:51,0.0,128.38333333333333,85.21666666666667,213.6,08:00:00,17:00:00,8.0,581123.0,211024.0,126.79730746888322,37.114258211317605,126.92112146629236,37.12993849910379,향남차고지,향남차고지
CL0000013281_june23_180,18,76보5241,병점차고지,14:53:14,14:53:14,15:47:04,17:06:48,0.0,53.833333333333336,79.73333333333333,133.56666666666666,08:00:00,17:00:00,8.0,210618.0,581126.0,126.91029295740636,37.13128954003405,126.79711442675784,37.11345121783386,향남차고지,향남차고지
CL0000029507_june23_211,7,71머4612,동탄차고지,16:15:19,16:15:19,16:32:07,17:11:59,0.0,16.8,39.86666666666667,56.666666666666664,08:00:00,19:00:00,10.0,329897.0,331472.0,127.07946083964411,37.21567863287279,127.00954124591154,37.29515702723364,동탄차고지,
CL0000005473_june23_205,19,76보5242,동탄차고지,15:59:16,15:59:16,16:24:24,17:13:44,0.0,25.133333333333333,49.333333333333336,74.46666666666667,08:00:00,17:00:00,8.5,331148.0,561980.0,127.0796456964893,37.21713985119504,127.05989843778944,37.10378760127799,동탄차고지,
CL0000046238_june23_206,62,728루4746,봉담차고지,16:01:21,16:01:21,16:52:21,17:19:56,0.0,51.0,27.583333333333332,78.58333333333333,08:00:00,19:00:00,10.0,198623.0,198043.0,126.82121706720132,37.29173802162436,126.78702357054436,37.303093715261866,남양차고지,
CL0000037525_june23_220,10,73두0156,향남차고지,17:09:19,17:09:19,17:28:33,17:33:34,0.0,19.233333333333334,5.016666666666667,24.25,10:00:00,19:00:00,8.0,553064.0,553064.0,126.90969315899254,37.11497732485407,126.90969315899254,37.11497732485407,향남차고지,향남차고지
CL0000016540_june23_221,7,71머4612,동탄차고지,17:16:06,17:16:06,17:23:34,17:37:57,0.0,7.466666666666667,14.383333333333333,21.85,08:00:00,19:00:00,10.0,613071.0,587082.0,127.10751815943304,37.168539787314685,127.08128665903516,37.158906188810725,동탄차고지,
CL0000051247_june23_212,57,728루4777,동탄차고지,16:18:24,16:18:24,16:20:44,17:39:05,0.0,2.3333333333333335,78.35,80.68333333333334,10:00:00,21:00:00,10.0,562122.0,197976.0,127.08875135598824,37.18108802603432,126.86968289963886,37.29660270289766,동탄차고지,
CL0000006428_june23_191,50,728루4754,봉담차고지,15:09:14,15:09:14,16:04:23,17:41:26,0.0,55.15,97.05,152.2,10:00:00,22:00:00,11.0,581955.0,553592.0,126.92153069647748,37.13715391512689,126.9396416904932,37.34980716742026,향남차고지,
CL0000051340_june23_218,17,76보5240,병점차고지,16:44:21,16:44:21,16:57:25,17:42:17,0.0,13.066666666666666,44.86666666666667,57.93333333333333,08:00:00,19:00:00,10.0,329655.0,327509.0,127.06613534704124,37.20192531331036,127.07617718616908,37.14112879228946,동탄차고지,
CL0000038180_june23_224,37,714머8651,향남차고지,17:33:11,17:33:11,17:39:46,17:56:04,0.0,6.583333333333333,16.3,22.883333333333333,10:00:00,19:00:00,8.0,211126.0,553111.0,126.91683354289856,37.13116243041741,126.91643338445849,37.11874176516669,향남차고지,향남차고지
CL0000038553_june23_223,11,73두0178,향남차고지,17:30:38,17:30:38,17:49:52,18:00:24,0.0,19.233333333333334,10.533333333333333,29.766666666666666,10:00:00,19:00:00,8.0,553064.0,553117.0,126.90969315899254,37.11497732485407,126.90346220031194,37.11114773358097,향남차고지,향남차고지
CL0000016913_june23_219,54,714머8614,동탄차고지,16:55:53,16:55:53,17:22:24,18:12:14,0.0,26.516666666666666,49.833333333333336,76.35,08:00:00,19:00:00,10.0,613494.0,329625.0,127.02774329596924,37.2776232734952,127.0612366388017,37.21708227788013,,동탄차고지
CL0000002005_june23_209,40,714머8660,병점차고지,16:09:01,16:09:01,17:16:01,18:14:47,0.0,67.0,58.766666666666666,125.76666666666667,08:00:00,19:00:00,10.5,198708.0,211560.0,126.85211073319624,37.30879530094756,126.87462745526786,37.23971632694457,,봉담차고지
CL0000013355_june23_226,10,73두0156,향남차고지,17:56:52,17:56:52,17:57:02,18:15:02,0.0,0.16666666666666666,18.0,18.166666666666668,10:00:00,19:00:00,8.0,581955.0,211082.0,126.92153069647748,37.13715391512689,126.92217305288312,37.124535399491904,향남차고지,향남차고지
CL0000028320_june23_196,28,70보5610,향남차고지,15:32:23,15:32:23,17:52:19,18:22:47,0.0,139.93333333333334,30.466666666666665,170.4,08:00:00,20:00:00,11.0,550973.0,183310.0,126.69254733831838,37.19297729261191,126.70476635842734,37.16873701817134,남양차고지,남양차고지
CL0000049063_june23_227,1,73마2393,향남차고지,18:08:54,18:08:54,18:14:46,18:44:35,0.0,5.866666666666666,29.816666666666666,35.68333333333333,13:00:00,22:00:00,8.0,210612.0,553064.0,126.92001367281864,37.142761907129234,126.90969315899254,37.11497732485407,향남차고지,향남차고지
CL0000018177_june23_225,7,71머4612,동탄차고지,17:56:30,17:56:30,18:23:19,19:05:21,0.0,26.816666666666666,42.03333333333333,68.85,08:00:00,19:00:00,10.0,331148.0,329074.0,127.0796456964893,37.21713985119504,127.03199018325398,37.19009121362434,동탄차고지,
CL0000005159_june23_222,29,70보5603,남양차고지,17:25:03,17:25:03,17:32:19,19:07:02,0.0,7.266666666666667,94.71666666666667,101.98333333333333,08:00:00,19:00:00,10.0,604612.0,212317.0,126.82446190253827,37.2123705904726,126.94932997334728,37.21764165805308,남양차고지,봉담차고지
CL0000016773_june23_190,32,714머8656,향남차고지,15:09:02,15:09:02,17:11:11,21:27:33,0.0,122.15,256.3666666666667,378.51666666666665,08:00:00,17:00:00,8.0,550981.0,355887.0,126.72465339851374,37.19777056698373,127.15872307705416,37.4517818719507,남양차고지,
CL0000030441_june23_228,42,714머8671,향남차고지,21:33:05,21:33:05,22:58:58,23:20:07,0.0,85.88333333333334,21.15,107.03333333333333,21:00:00,06:00:00,8.0,613070.0,330793.0,127.10757355681582,37.1657010750918,127.05242022210582,37.17241661083116,동탄차고지,
